"STOCK"	"BID"	"ASK"	"LTP"	"VOLUME"	"TRENDVALUE"	"TIME"
"NQ"	7035	7035.5	7035.25	347049	0	01-NOV-18 10.37.11.801 AM
"NQ"	7033	7033.5	7033.25	347450	0	01-NOV-18 10.37.41.900 AM
"NQ"	7029.25	7029.75	7029.5	347856	0	01-NOV-18 10.38.11.812 AM
"NQ"	7031.25	7031.75	7031.5	348450	0	01-NOV-18 10.38.41.917 AM
"NQ"	7033.5	7033.75	7033.75	348928	1	01-NOV-18 10.39.11.815 AM
"NQ"	7033.5	7034	7033.75	349240	0	01-NOV-18 10.39.41.914 AM
"NQ"	7033.25	7033.75	7033.25	349638	-1	01-NOV-18 10.39.53.854 AM
"NQ"	7035.25	7035.75	7035.5	349959	0	01-NOV-18 10.40.02.886 AM
"NQ"	7035.25	7035.75	7035.5	350471	0	01-NOV-18 10.40.03.889 AM
"NQ"	7039.25	7039.5	7039.25	350649	-1	01-NOV-18 10.40.07.903 AM
"NQ"	7041.25	7041.75	7041.5	351201	0	01-NOV-18 10.40.11.817 AM
"NQ"	7040	7040.5	7040.25	352178	0	01-NOV-18 10.40.41.937 AM
"NQ"	7043.5	7044	7043.75	353234	0	01-NOV-18 10.41.11.841 AM
"NQ"	7043.5	7043.75	7043.75	353843	1	01-NOV-18 10.41.31.815 AM
"NQ"	7040.25	7040.75	7040.5	354633	0	01-NOV-18 10.42.01.834 AM
"NQ"	7041.5	7041.75	7041.75	355116	1	01-NOV-18 10.42.31.846 AM
"NQ"	7032.5	7033	7032.75	356220	0	01-NOV-18 10.43.01.849 AM
"NQ"	7033.5	7033.75	7033.75	356558	1	01-NOV-18 10.43.31.848 AM
"NQ"	7029.75	7030	7029.75	357341	-1	01-NOV-18 10.44.01.894 AM
"NQ"	7032.75	7033.25	7033.25	357777	1	01-NOV-18 10.44.32.848 AM
"NQ"	7032	7032.5	7032	358192	-1	01-NOV-18 10.45.02.877 AM
"NQ"	7029	7029.5	7029	358584	-1	01-NOV-18 10.45.32.843 AM
"NQ"	7027	7027.5	7027	359253	-1	01-NOV-18 10.46.02.861 AM
"NQ"	7029.5	7030	7029.75	359632	0	01-NOV-18 10.46.32.876 AM
"NQ"	7029.5	7029.75	7029.5	359859	-1	01-NOV-18 10.47.02.880 AM
"NQ"	7031.25	7031.75	7031.5	360474	0	01-NOV-18 10.47.32.883 AM
"NQ"	7029	7029.5	7029	361791	-1	01-NOV-18 10.48.02.900 AM
"NQ"	7030.5	7031	7030.75	362407	0	01-NOV-18 10.48.32.812 AM
"NQ"	7032.75	7033.25	7033	362857	0	01-NOV-18 10.49.02.820 AM
"NQ"	7030.75	7031.25	7030.75	363582	-1	01-NOV-18 10.49.32.823 AM
"NQ"	7032.75	7033	7032.75	364236	-1	01-NOV-18 10.50.02.820 AM
"NQ"	7033.5	7034	7033.75	364562	0	01-NOV-18 10.50.32.818 AM
"NQ"	7036.25	7036.75	7036.5	364922	0	01-NOV-18 10.51.02.825 AM
"NQ"	7034	7034.5	7034.25	365339	0	01-NOV-18 10.51.32.826 AM
"NQ"	7035.5	7035.75	7035.5	365764	-1	01-NOV-18 10.52.02.822 AM
"NQ"	7035	7035.5	7035.25	366404	0	01-NOV-18 10.52.32.819 AM
"NQ"	7037	7037.25	7037	366660	-1	01-NOV-18 10.53.02.825 AM
"NQ"	7036	7036.5	7036	366916	-1	01-NOV-18 10.53.32.825 AM
"NQ"	7041.25	7041.75	7041.5	367345	0	01-NOV-18 10.54.02.868 AM
"NQ"	7035	7035.5	7035.25	367974	0	01-NOV-18 10.54.32.820 AM
"NQ"	7039	7039.5	7039.25	368247	0	01-NOV-18 10.55.02.902 AM
"NQ"	7040	7040.5	7040.25	368540	0	01-NOV-18 10.55.32.841 AM
"NQ"	7038.25	7038.75	7038.75	368851	1	01-NOV-18 10.56.02.865 AM
"NQ"	7036.5	7037.25	7036.5	369375	-1	01-NOV-18 10.56.32.829 AM
"NQ"	7035.5	7036	7036.25	370050	1	01-NOV-18 10.57.02.824 AM
"NQ"	7030.25	7030.5	7030.25	371001	-1	01-NOV-18 10.57.33.860 AM
"NQ"	7028.25	7028.75	7028.5	371658	0	01-NOV-18 10.58.03.875 AM
"NQ"	7035.5	7036	7035.75	372259	0	01-NOV-18 10.58.33.915 AM
"NQ"	7033.5	7034	7034	372649	1	01-NOV-18 10.59.03.917 AM
"NQ"	7035	7035.25	7035	373770	-1	01-NOV-18 10.59.33.850 AM
"NQ"	7037	7037.5	7037.5	374149	1	01-NOV-18 11.00.03.834 AM
"NQ"	7038	7038.5	7037.75	374435	-1	01-NOV-18 11.00.33.904 AM
"NQ"	7031.75	7032	7032	375292	1	01-NOV-18 11.01.03.917 AM
"NQ"	7035.25	7035.75	7035.5	375671	0	01-NOV-18 11.01.33.832 AM
"NQ"	7032.75	7033.25	7033	375934	0	01-NOV-18 11.02.03.835 AM
"NQ"	7034.5	7035	7037.25	376195	1	01-NOV-18 11.02.33.850 AM
"NQ"	7038	7038.5	7038.25	376581	0	01-NOV-18 11.03.03.858 AM
"NQ"	7036.75	7037.25	7037.25	376818	1	01-NOV-18 11.03.33.867 AM
"NQ"	7036.75	7037.25	7037	377086	0	01-NOV-18 11.04.03.870 AM
"NQ"	7035.75	7036.25	7035.75	377668	-1	01-NOV-18 11.04.33.910 AM
"NQ"	7041	7041.25	7041.5	378361	1	01-NOV-18 11.05.03.819 AM
"NQ"	7041.25	7041.75	7041.25	378845	-1	01-NOV-18 11.05.33.888 AM
"NQ"	7039.75	7040	7040	379069	1	01-NOV-18 11.06.03.895 AM
"NQ"	7039	7039.5	7039.25	379394	0	01-NOV-18 11.06.33.896 AM
"NQ"	7038.5	7039	7038.75	379670	0	01-NOV-18 11.07.03.901 AM
"NQ"	7037.5	7038	7037.5	380076	-1	01-NOV-18 11.07.33.901 AM
"NQ"	7031.25	7031.75	7031.75	380684	1	01-NOV-18 11.08.03.875 AM
"NQ"	7033	7033.25	7033	381316	-1	01-NOV-18 11.08.33.888 AM
"NQ"	7032	7032.25	7032	381573	-1	01-NOV-18 11.09.03.849 AM
"NQ"	7028	7028.5	7028.25	382347	0	01-NOV-18 11.09.33.881 AM
"NQ"	7028.25	7028.5	7028.5	382811	1	01-NOV-18 11.10.03.954 AM
"NQ"	7026.25	7026.75	7026.75	383430	1	01-NOV-18 11.10.34.863 AM
"NQ"	7025.25	7025.75	7025.5	383805	0	01-NOV-18 11.11.04.870 AM
"NQ"	7024.25	7024.5	7024.5	384378	1	01-NOV-18 11.11.34.915 AM
"NQ"	7024	7024.5	7024.25	384725	0	01-NOV-18 11.12.04.916 AM
"NQ"	7027.5	7027.75	7027.5	385160	-1	01-NOV-18 11.12.34.914 AM
"NQ"	7027.25	7027.75	7027.5	385455	0	01-NOV-18 11.13.04.873 AM
"NQ"	7026.75	7027.25	7027	385804	0	01-NOV-18 11.13.34.839 AM
"NQ"	7027.5	7027.75	7027.25	386000	-1	01-NOV-18 11.14.04.938 AM
"NQ"	7029.75	7030	7029.75	386643	-1	01-NOV-18 11.14.34.937 AM
"NQ"	7030.75	7031	7030.75	386921	-1	01-NOV-18 11.15.04.870 AM
"NQ"	7032	7032.5	7032.25	387421	0	01-NOV-18 11.15.34.877 AM
"NQ"	7029	7029.25	7029	387820	-1	01-NOV-18 11.16.04.934 AM
"NQ"	7033.25	7033.5	7033.75	388177	1	01-NOV-18 11.16.34.945 AM
"NQ"	7036	7036.25	7036	388673	-1	01-NOV-18 11.17.04.941 AM
"NQ"	7035.75	7036.25	7036	388902	0	01-NOV-18 11.17.34.893 AM
"NQ"	7037.75	7038	7038	389228	1	01-NOV-18 11.18.04.912 AM
"NQ"	7042	7042.25	7042	389822	-1	01-NOV-18 11.18.34.934 AM
"NQ"	7043.25	7043.75	7043.75	390448	1	01-NOV-18 11.19.04.908 AM
"NQ"	7041.25	7041.5	7041	390911	-1	01-NOV-18 11.19.34.920 AM
"NQ"	7039.75	7040	7040	391252	1	01-NOV-18 11.20.04.924 AM
"NQ"	7037.25	7037.5	7037.25	391655	-1	01-NOV-18 11.20.34.927 AM
"NQ"	7036	7036.5	7036.25	392122	0	01-NOV-18 11.21.04.924 AM
"NQ"	7035.5	7035.75	7035.5	392420	-1	01-NOV-18 11.21.34.931 AM
"NQ"	7033	7033.5	7033.25	392696	0	01-NOV-18 11.22.04.927 AM
"NQ"	7035	7035.25	7035.25	392896	1	01-NOV-18 11.22.34.924 AM
"NQ"	7034.25	7034.75	7034.75	393161	1	01-NOV-18 11.23.04.927 AM
"NQ"	7035.5	7035.75	7035.5	393326	-1	01-NOV-18 11.23.34.933 AM
"NQ"	7035.5	7036	7035.75	393465	0	01-NOV-18 11.24.04.938 AM
"NQ"	7035.75	7036.25	7036	393859	0	01-NOV-18 11.24.34.929 AM
"NQ"	7037	7037.5	7037	394263	-1	01-NOV-18 11.25.04.892 AM
"NQ"	7031.5	7031.75	7031.5	394696	-1	01-NOV-18 11.25.34.886 AM
"NQ"	7028	7028.5	7028.25	395664	0	01-NOV-18 11.26.04.875 AM
"NQ"	7028	7028.5	7028.25	395972	0	01-NOV-18 11.26.34.865 AM
"NQ"	7026	7026.5	7026.75	396404	1	01-NOV-18 11.27.04.862 AM
"NQ"	7026	7026.5	7026.25	396691	0	01-NOV-18 11.27.34.871 AM
"NQ"	7022.5	7022.75	7022.5	397296	-1	01-NOV-18 11.28.05.874 AM
"NQ"	7018.75	7019.25	7019	398247	0	01-NOV-18 11.28.35.875 AM
"NQ"	7017.25	7017.75	7017.5	398963	0	01-NOV-18 11.29.05.880 AM
"NQ"	7018.25	7018.5	7018.5	399442	1	01-NOV-18 11.29.35.872 AM
"NQ"	7018.25	7018.75	7018.5	399687	0	01-NOV-18 11.30.05.873 AM
"NQ"	7017.5	7017.75	7017.5	400187	-1	01-NOV-18 11.30.35.874 AM
"NQ"	7018.75	7019.25	7019.25	400421	1	01-NOV-18 11.31.05.879 AM
"NQ"	7018	7018.5	7018.25	400863	0	01-NOV-18 11.31.35.939 AM
"NQ"	7019	7019.25	7019.75	401505	1	01-NOV-18 11.32.05.871 AM
"NQ"	7018.5	7019	7018.75	401733	0	01-NOV-18 11.32.35.860 AM
"NQ"	7018.25	7018.5	7018.25	401976	-1	01-NOV-18 11.33.05.891 AM
"NQ"	7022.25	7022.75	7022.25	402401	-1	01-NOV-18 11.33.35.877 AM
"NQ"	7024	7024.5	7024.25	402897	0	01-NOV-18 11.34.05.858 AM
"NQ"	7024.75	7025	7025	403079	1	01-NOV-18 11.34.35.946 AM
"NQ"	7024.25	7024.5	7024.5	403230	1	01-NOV-18 11.35.05.937 AM
"NQ"	7020.5	7021	7021	403525	1	01-NOV-18 11.35.35.923 AM
"NQ"	7021.5	7022	7022	403722	1	01-NOV-18 11.36.05.907 AM
"NQ"	7022.5	7023	7022.75	403906	0	01-NOV-18 11.36.35.898 AM
"NQ"	7018.5	7019	7018.5	404227	-1	01-NOV-18 11.37.05.892 AM
"NQ"	7020.25	7020.75	7020.75	404616	1	01-NOV-18 11.37.35.882 AM
"NQ"	7021.5	7022	7021.5	404779	-1	01-NOV-18 11.38.05.874 AM
"NQ"	7027	7027.5	7027.25	405134	0	01-NOV-18 11.38.35.957 AM
"NQ"	7026.75	7027.25	7027.5	405535	1	01-NOV-18 11.39.05.945 AM
"NQ"	7028	7028.5	7028	405856	-1	01-NOV-18 11.39.35.934 AM
"NQ"	7027.5	7027.75	7027.5	406169	-1	01-NOV-18 11.40.05.923 AM
"NQ"	7030.75	7031	7031	406760	1	01-NOV-18 11.40.35.910 AM
"NQ"	7032.25	7032.75	7032.5	407483	0	01-NOV-18 11.41.05.891 AM
"NQ"	7029.75	7030.25	7030	407850	0	01-NOV-18 11.41.35.875 AM
"NQ"	7031	7031.5	7031.5	408053	1	01-NOV-18 11.42.05.864 AM
"NQ"	7032	7032.25	7032.5	408335	1	01-NOV-18 11.42.35.946 AM
"NQ"	7031.25	7032	7031.25	408748	-1	01-NOV-18 11.43.05.934 AM
"NQ"	7030.75	7031.25	7030.75	408896	-1	01-NOV-18 11.43.35.919 AM
"NQ"	7031.75	7032	7031.75	409028	-1	01-NOV-18 11.44.05.903 AM
"NQ"	7031.5	7032	7031.75	409261	0	01-NOV-18 11.44.35.899 AM
"NQ"	7032.25	7033	7032.5	409407	-1	01-NOV-18 11.45.05.885 AM
"NQ"	7028.5	7029	7028.75	409660	0	01-NOV-18 11.45.35.879 AM
"NQ"	7028.75	7029	7028.5	409868	-1	01-NOV-18 11.46.05.871 AM
"NQ"	7024.5	7025	7024.75	410275	0	01-NOV-18 11.46.35.870 AM
"NQ"	7025.75	7026.25	7026	410555	0	01-NOV-18 11.47.05.854 AM
"NQ"	7025.75	7026.25	7026.75	410790	1	01-NOV-18 11.47.35.940 AM
"NQ"	7028.75	7029.25	7029.25	410946	1	01-NOV-18 11.48.05.923 AM
"NQ"	7029.25	7029.75	7029.75	411281	1	01-NOV-18 11.48.36.904 AM
"NQ"	7027.25	7027.5	7027.25	411689	-1	01-NOV-18 11.49.06.889 AM
"NQ"	7025.25	7025.5	7025.75	412123	1	01-NOV-18 11.49.36.878 AM
"NQ"	7026.25	7026.5	7026.75	412470	1	01-NOV-18 11.50.06.863 AM
"NQ"	7026.75	7027.25	7026.75	412644	-1	01-NOV-18 11.50.36.963 AM
"NQ"	7028.75	7029.25	7029	412806	0	01-NOV-18 11.51.06.954 AM
"NQ"	7027.75	7028	7028	413070	1	01-NOV-18 11.51.36.938 AM
"NQ"	7025.75	7026.25	7026.25	413482	1	01-NOV-18 11.52.06.921 AM
"NQ"	7025.75	7026.25	7025.75	413708	-1	01-NOV-18 11.52.36.917 AM
"NQ"	7030	7030.5	7030.25	413950	0	01-NOV-18 11.53.06.899 AM
"NQ"	7028.75	7029	7028.75	414126	-1	01-NOV-18 11.53.36.879 AM
"NQ"	7027.75	7028.25	7028.25	414280	1	01-NOV-18 11.54.06.856 AM
"NQ"	7029.5	7030	7029.75	414605	0	01-NOV-18 11.54.36.944 AM
"NQ"	7031	7031.5	7031.5	414801	1	01-NOV-18 11.55.06.927 AM
"NQ"	7025.5	7026	7025.5	415345	-1	01-NOV-18 11.55.36.914 AM
"NQ"	7026.5	7027	7026.5	415591	-1	01-NOV-18 11.56.06.895 AM
"NQ"	7025.75	7026.25	7026	416195	0	01-NOV-18 11.56.36.978 AM
"NQ"	7026.75	7027	7026.75	416374	-1	01-NOV-18 11.57.06.894 AM
"NQ"	7026.75	7027.5	7027.25	416505	1	01-NOV-18 11.57.36.923 AM
"NQ"	7027.5	7028	7028.25	416637	1	01-NOV-18 11.58.06.871 AM
"NQ"	7027.75	7028.25	7028.75	416725	1	01-NOV-18 11.58.36.899 AM
"NQ"	7029.75	7030.25	7030	416965	0	01-NOV-18 11.59.06.944 AM
"NQ"	7031.25	7031.75	7031.5	417259	0	01-NOV-18 11.59.36.884 AM
"NQ"	7033.5	7034	7034	417449	1	01-NOV-18 12.00.06.877 PM
"NQ"	7037	7037.5	7037.25	418212	0	01-NOV-18 12.00.36.967 PM
"NQ"	7036.75	7037	7037	418418	1	01-NOV-18 12.01.06.949 PM
"NQ"	7035.25	7035.75	7035.5	418630	0	01-NOV-18 12.01.36.931 PM
"NQ"	7037	7037.5	7037.5	418879	1	01-NOV-18 12.02.06.911 PM
"NQ"	7037.25	7037.75	7037.5	419490	0	01-NOV-18 12.02.36.891 PM
"NQ"	7039.75	7040.25	7040	419636	0	01-NOV-18 12.03.06.885 PM
"NQ"	7040.25	7040.75	7040.5	419864	0	01-NOV-18 12.03.36.972 PM
"NQ"	7040.5	7040.75	7040.5	420073	-1	01-NOV-18 12.04.06.918 PM
"NQ"	7038.25	7038.75	7038.25	420501	-1	01-NOV-18 12.04.36.967 PM
"NQ"	7039	7039.5	7039	420629	-1	01-NOV-18 12.05.06.909 PM
"NQ"	7041.5	7042	7041.5	420849	-1	01-NOV-18 12.05.36.889 PM
"NQ"	7039.25	7039.75	7039.5	420977	0	01-NOV-18 12.06.06.871 PM
"NQ"	7038	7038.25	7038.25	421214	1	01-NOV-18 12.06.36.956 PM
"NQ"	7037.25	7037.75	7037.5	421423	0	01-NOV-18 12.07.06.938 PM
"NQ"	7037	7037.5	7037.25	421638	0	01-NOV-18 12.07.36.917 PM
"NQ"	7037	7037.5	7037.5	421792	1	01-NOV-18 12.08.06.901 PM
"NQ"	7038.75	7039.25	7038.75	421869	-1	01-NOV-18 12.08.37.895 PM
"NQ"	7041.5	7042	7042	422221	1	01-NOV-18 12.09.07.887 PM
"NQ"	7043.25	7043.5	7043.25	422684	-1	01-NOV-18 12.09.37.895 PM
"NQ"	7044.25	7044.5	7044.25	422934	-1	01-NOV-18 12.09.47.926 PM
"NQ"	7044.25	7044.5	7044.25	423715	-1	01-NOV-18 12.09.48.927 PM
"NQ"	7049	7049.5	7049	424338	-1	01-NOV-18 12.09.57.963 PM
"NQ"	7049	7049.5	7049	424650	-1	01-NOV-18 12.09.58.955 PM
"NQ"	7047	7047.25	7047	425916	-1	01-NOV-18 12.10.27.938 PM
"NQ"	7046.75	7047	7046.75	426333	-1	01-NOV-18 12.10.57.927 PM
"NQ"	7049.5	7049.75	7049.75	426697	1	01-NOV-18 12.11.27.909 PM
"NQ"	7050	7050.5	7050.25	426976	0	01-NOV-18 12.11.57.905 PM
"NQ"	7049.5	7050	7050	427187	1	01-NOV-18 12.12.27.896 PM
"NQ"	7048.25	7048.75	7048.75	427482	1	01-NOV-18 12.12.57.948 PM
"NQ"	7047.5	7048	7047.75	428133	0	01-NOV-18 12.13.27.939 PM
"NQ"	7046.5	7046.75	7046.75	428382	1	01-NOV-18 12.13.57.925 PM
"NQ"	7047	7047.25	7047.25	428628	1	01-NOV-18 12.14.27.922 PM
"NQ"	7048.25	7048.75	7048.5	428841	0	01-NOV-18 12.14.57.911 PM
"NQ"	7047.75	7048.25	7048	429008	0	01-NOV-18 12.15.27.894 PM
"NQ"	7049.75	7050.25	7050	429155	0	01-NOV-18 12.15.57.932 PM
"NQ"	7050	7050.25	7050	429478	-1	01-NOV-18 12.16.27.918 PM
"NQ"	7048.5	7049	7048.25	429690	-1	01-NOV-18 12.16.57.887 PM
"NQ"	7046.75	7047.25	7047.25	429827	1	01-NOV-18 12.17.27.874 PM
"NQ"	7047	7047.5	7047	429987	-1	01-NOV-18 12.17.57.961 PM
"NQ"	7043.75	7044.25	7044	430501	0	01-NOV-18 12.18.27.882 PM
"NQ"	7042	7042.25	7042.25	431201	1	01-NOV-18 12.18.57.966 PM
"NQ"	7040.75	7041	7041	431667	1	01-NOV-18 12.19.27.954 PM
"NQ"	7041.75	7042.25	7042.75	431968	1	01-NOV-18 12.19.57.940 PM
"NQ"	7041.25	7041.75	7041.25	432183	-1	01-NOV-18 12.20.27.924 PM
"NQ"	7042.5	7042.75	7043	432442	1	01-NOV-18 12.20.57.914 PM
"NQ"	7044.25	7044.75	7044.75	432639	1	01-NOV-18 12.21.27.909 PM
"NQ"	7043.75	7044.25	7044	432762	0	01-NOV-18 12.21.57.896 PM
"NQ"	7044.75	7045.25	7045	432882	0	01-NOV-18 12.22.27.886 PM
"NQ"	7047	7047.5	7047.25	433104	0	01-NOV-18 12.22.57.880 PM
"NQ"	7048.25	7048.75	7048.5	433371	0	01-NOV-18 12.23.27.972 PM
"NQ"	7050	7050.5	7050.25	433581	0	01-NOV-18 12.23.57.966 PM
"NQ"	7051	7051.5	7051.5	433769	1	01-NOV-18 12.24.02.881 PM
"NQ"	7053	7053.5	7053	434242	-1	01-NOV-18 12.24.27.955 PM
"NQ"	7053	7053.5	7053	434416	-1	01-NOV-18 12.24.28.958 PM
"NQ"	7053.25	7053.75	7053.75	434708	1	01-NOV-18 12.24.57.945 PM
"NQ"	7049.25	7049.5	7049.25	435152	-1	01-NOV-18 12.25.27.935 PM
"NQ"	7051	7051.25	7051.5	435599	1	01-NOV-18 12.25.57.928 PM
"NQ"	7052.5	7053	7052.75	436465	0	01-NOV-18 12.26.27.922 PM
"NQ"	7055.25	7055.5	7055.5	436761	1	01-NOV-18 12.26.57.909 PM
"NQ"	7054.5	7054.75	7054.75	437002	1	01-NOV-18 12.27.27.934 PM
"NQ"	7056	7056.5	7056.5	437241	1	01-NOV-18 12.27.57.884 PM
"NQ"	7054.5	7054.75	7054.5	437397	-1	01-NOV-18 12.28.27.978 PM
"NQ"	7054.75	7055.25	7054.75	437515	-1	01-NOV-18 12.28.57.974 PM
"NQ"	7055.25	7055.75	7055.25	437810	-1	01-NOV-18 12.29.27.963 PM
"NQ"	7055.75	7056.25	7055.75	437955	-1	01-NOV-18 12.29.53.939 PM
"NQ"	7057.75	7058.25	7058	438136	0	01-NOV-18 12.29.54.943 PM
"NQ"	7055.75	7056.25	7056	438332	0	01-NOV-18 12.30.25.939 PM
"NQ"	7056	7056.5	7056.25	438603	0	01-NOV-18 12.30.56.934 PM
"NQ"	7055.75	7056	7055.5	438877	-1	01-NOV-18 12.31.26.927 PM
"NQ"	7056.5	7057	7056.75	439071	0	01-NOV-18 12.31.56.914 PM
"NQ"	7056.5	7057	7056.75	439563	0	01-NOV-18 12.31.58.919 PM
"NQ"	7058.5	7058.75	7058.75	439737	1	01-NOV-18 12.32.06.941 PM
"NQ"	7059	7059.5	7059.25	439823	0	01-NOV-18 12.32.16.975 PM
"NQ"	7060.25	7060.75	7060.5	439931	0	01-NOV-18 12.32.21.991 PM
"NQ"	7061.75	7062	7061.5	440208	-1	01-NOV-18 12.32.45.964 PM
"NQ"	7063	7063.25	7063.5	440281	1	01-NOV-18 12.32.49.977 PM
"NQ"	7063	7063.25	7063.5	440308	1	01-NOV-18 12.32.52.986 PM
"NQ"	7059.5	7059.75	7059.75	440597	1	01-NOV-18 12.33.22.975 PM
"NQ"	7062.5	7062.75	7063	441467	1	01-NOV-18 12.33.52.897 PM
"NQ"	7060.25	7060.75	7060.5	442158	0	01-NOV-18 12.34.22.988 PM
"NQ"	7059.75	7060	7060	442316	1	01-NOV-18 12.34.52.976 PM
"NQ"	7060.75	7061	7061.25	443124	1	01-NOV-18 12.35.22.968 PM
"NQ"	7063.25	7063.75	7063.5	443259	0	01-NOV-18 12.35.41.023 PM
"NQ"	7065.75	7066.25	7066	443334	0	01-NOV-18 12.35.44.934 PM
"NQ"	7065.75	7066.25	7066	443544	0	01-NOV-18 12.35.45.937 PM
"NQ"	7065.5	7066	7065.5	443986	-1	01-NOV-18 12.36.08.903 PM
"NQ"	7066.75	7067.25	7067	444063	0	01-NOV-18 12.36.10.006 PM
"NQ"	7067.25	7067.75	7067.25	444272	-1	01-NOV-18 12.36.19.936 PM
"NQ"	7067.25	7067.75	7067.25	444330	-1	01-NOV-18 12.36.21.942 PM
"NQ"	7066.5	7066.75	7066.25	444783	-1	01-NOV-18 12.36.52.933 PM
"NQ"	7066.5	7066.75	7066.5	444920	-1	01-NOV-18 12.36.57.948 PM
"NQ"	7066.5	7066.75	7066.5	444960	-1	01-NOV-18 12.36.58.951 PM
"NQ"	7068.25	7068.5	7068.25	445222	-1	01-NOV-18 12.37.21.917 PM
"NQ"	7068.25	7068.5	7068.25	445750	-1	01-NOV-18 12.37.23.021 PM
"NQ"	7070	7070.5	7070	446217	-1	01-NOV-18 12.37.52.916 PM
"NQ"	7068.25	7068.75	7068.5	446513	0	01-NOV-18 12.38.23.008 PM
"NQ"	7068.5	7068.75	7068.5	446680	-1	01-NOV-18 12.38.52.989 PM
"NQ"	7068.25	7068.75	7068.5	446880	0	01-NOV-18 12.39.22.983 PM
"NQ"	7068.75	7069.25	7069.25	447047	1	01-NOV-18 12.39.52.973 PM
"NQ"	7069.75	7070	7069.75	447458	-1	01-NOV-18 12.40.07.916 PM
"NQ"	7070	7070.5	7070	447955	-1	01-NOV-18 12.40.39.008 PM
"NQ"	7068.75	7069	7069	448235	1	01-NOV-18 12.41.08.889 PM
"NQ"	7068.75	7069.25	7069	448572	0	01-NOV-18 12.41.38.977 PM
"NQ"	7067.5	7068	7068	448776	1	01-NOV-18 12.42.08.959 PM
"NQ"	7065.5	7066	7065.75	449428	0	01-NOV-18 12.42.38.939 PM
"NQ"	7067.75	7068	7067.75	449759	-1	01-NOV-18 12.43.08.919 PM
"NQ"	7067	7067.25	7067	450013	-1	01-NOV-18 12.43.38.998 PM
"NQ"	7066.25	7066.75	7066.5	450640	0	01-NOV-18 12.44.08.974 PM
"NQ"	7068	7068.25	7068	450877	-1	01-NOV-18 12.44.38.953 PM
"NQ"	7068	7068.25	7068.25	451158	1	01-NOV-18 12.45.08.963 PM
"NQ"	7067.5	7068	7067.75	451412	0	01-NOV-18 12.45.38.955 PM
"NQ"	7068.5	7069	7068.75	451574	0	01-NOV-18 12.46.08.939 PM
"NQ"	7068.75	7069.25	7069.25	451816	1	01-NOV-18 12.46.39.031 PM
"NQ"	7066.75	7067.25	7067	452070	0	01-NOV-18 12.47.08.925 PM
"NQ"	7063.5	7063.75	7063.5	452875	-1	01-NOV-18 12.47.39.025 PM
"NQ"	7065.25	7065.75	7065.25	453433	-1	01-NOV-18 12.48.08.920 PM
"NQ"	7064.5	7064.75	7064.75	453992	1	01-NOV-18 12.48.39.014 PM
"NQ"	7065	7065.5	7065	454879	-1	01-NOV-18 12.49.09.000 PM
"NQ"	7061.25	7061.75	7061.75	456452	1	01-NOV-18 12.49.38.984 PM
"NQ"	7061	7061.5	7061.25	457119	0	01-NOV-18 12.50.08.962 PM
"NQ"	7065.5	7065.75	7065.5	457822	-1	01-NOV-18 12.50.38.955 PM
"NQ"	7067.5	7068	7068	458141	1	01-NOV-18 12.51.08.985 PM
"NQ"	7070	7070.5	7070.5	458561	1	01-NOV-18 12.51.38.948 PM
"NQ"	7068.25	7068.75	7068.5	458806	0	01-NOV-18 12.52.08.969 PM
"NQ"	7067.5	7067.75	7067.75	459064	1	01-NOV-18 12.52.40.003 PM
"NQ"	7067.5	7068	7068	459183	1	01-NOV-18 12.53.09.973 PM
"NQ"	7067.75	7068.25	7068	459291	0	01-NOV-18 12.53.40.080 PM
"NQ"	7067	7067.5	7067.25	459490	0	01-NOV-18 12.54.09.921 PM
"NQ"	7065.5	7066	7065.75	459714	0	01-NOV-18 12.54.40.004 PM
"NQ"	7065	7065.5	7065	460063	-1	01-NOV-18 12.55.09.977 PM
"NQ"	7062	7062.5	7062.25	461010	0	01-NOV-18 12.55.40.065 PM
"NQ"	7065.75	7066	7065.75	461275	-1	01-NOV-18 12.56.09.930 PM
"NQ"	7070.25	7070.5	7070.25	461689	-1	01-NOV-18 12.56.40.008 PM
"NQ"	7063.5	7064	7064	462293	1	01-NOV-18 12.57.09.986 PM
"NQ"	7061.75	7062	7061.75	463002	-1	01-NOV-18 12.57.40.068 PM
"NQ"	7057.75	7058.25	7057.75	464763	-1	01-NOV-18 12.58.09.948 PM
"NQ"	7056	7056.25	7056	465292	-1	01-NOV-18 12.58.40.033 PM
"NQ"	7053	7053.5	7053	465612	-1	01-NOV-18 12.59.10.016 PM
"NQ"	7056.75	7057.25	7057	466046	0	01-NOV-18 12.59.40.097 PM
"NQ"	7053.75	7054.25	7054	466315	0	01-NOV-18 01.00.09.979 PM
"NQ"	7052	7052.5	7052.25	466709	0	01-NOV-18 01.00.40.059 PM
"NQ"	7053	7053.25	7053	467089	-1	01-NOV-18 01.01.09.948 PM
"NQ"	7056	7056.5	7056.5	467364	1	01-NOV-18 01.01.40.041 PM
"NQ"	7055.75	7056	7055.75	467655	-1	01-NOV-18 01.02.09.934 PM
"NQ"	7056.5	7057	7056.75	467828	0	01-NOV-18 01.02.40.019 PM
"NQ"	7057.75	7058.25	7058	468029	0	01-NOV-18 01.03.10.002 PM
"NQ"	7055.75	7056.25	7056	468413	0	01-NOV-18 01.03.40.079 PM
